logSP,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Grvl,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_<None>,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Neighborhood,Exterior1st,Exterior2nd
11.58989576532275,20,0.2826340757865813,-0.0661237772805022,4,5,-0.7361035842576301,2003,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,-2.06340698001269,-2.537212129680697,0.0666969896602929,-0.8700861079650745,0,-0.731291381393708,0.0,0.0,2,0,2,1,5,0,0.3608827207642786,2.0,0.2260014770813801,-0.9490260588204548,1.0584241572365505,-0.4079206211052367,0,-0.2940036598327685,0,0,5,2009,0.774124102509497,-0.6009832834745575,6,-2.2687990564509524,2.0,-0.2211960023654496,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Edwards,VinylSd,VinylSd
12.556733038263904,60,0.8124896858260869,0.3072864412684398,7,5,1.0529594334546617,2004,1.3051705274549008,0.9354399024462262,-0.359662323183478,-0.9617493981258964,-0.1314652378188441,-0.2918529533256095,1.2091325949305023,0,1.0853769805185678,1.0,0.0,2,1,3,1,8,1,0.3660747501607877,3.0,1.880362935338492,1.2359675737330562,0.8527995233456765,-0.4079206211052367,0,-0.2940036598327685,0,0,8,2008,-1.0452490446252207,-0.7943788422332704,4,0.6949668087150933,3.5,1.137598419735517,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NridgHt,VinylSd,VinylSd
11.635151947212842,45,0.0177062707668284,-0.6830420452004347,5,6,-1.630635093113776,1950,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,0.9700056279651388,-0.1435180779584325,-0.1616828059536353,-0.8700861079650745,0,-0.9445790514567513,0.0,0.0,1,0,2,1,5,1,-0.0433251210149076,1.0,-0.9051858448038244,-0.9490260588204548,-1.0703598828507337,2.4523636970266414,0,-0.2940036598327685,0,0,8,2006,1.5680323848955555,0.8377525702810691,56,-0.623801712796205,1.0,-0.0786797161200946,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,BrkSide,MetalSd,MetalSd
11.856522261533735,20,0.3415069213465264,0.968581517508624,5,5,-0.4710572112632166,1957,-0.8171343254785851,0.9575056936209616,-0.359662323183478,-0.7095153947305832,0.0951281568054186,-0.0308304438272689,-0.8700861079650745,0,-0.8225184314057096,1.0,0.0,1,0,2,1,6,1,0.1308116905448504,1.0,-0.8156335151545789,1.1829688398038822,-1.0703598828507337,-0.4079206211052367,0,3.4013119512160026,0,0,5,2006,0.4102494730825535,0.5367579722492569,49,-0.4134062122860117,2.0,1.164655442033984,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NAmes,Wd Sdng,Wd Sdng
11.58989576532275,50,0.0765791163267735,0.3825140660169093,4,6,-1.6968966863623791,1950,-0.8171343254785851,0.7376057278295179,-0.359662323183478,-2.06340698001269,-1.0016802958971296,-0.6570201679080098,1.0406223890821542,0,-0.2188537706328856,0.0,0.0,1,1,3,1,7,0,0.3194709272127329,1.0,0.4616655024741311,-0.9490260588204548,0.7237573598958873,2.4525194046596663,0,-0.2940036598327685,0,0,9,2006,1.6341914084277274,-0.2840110826324928,56,-0.7271867031964491,1.5,0.2303270068805354,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IDOTRR,MetalSd,MetalSd
12.07254696717504,60,-0.011730152013144,1.7447069903784254,7,5,0.8210438570845496,1997,-0.8171343254785851,0.7047467559435606,-0.359662323183478,-0.9925179822183444,-0.7799080373287023,-1.3180623766123225,1.13873168164672,0,0.0203276845475778,0.0,1.0,2,1,3,1,6,1,0.3298031434243785,2.0,-0.3113125008140919,1.1784414806278716,0.3766453014491497,-0.4079206211052367,0,-0.2940036598327685,0,0,8,2008,-0.8136924622626203,-0.2840110826324928,11,-0.4263819364918957,3.0,0.7835327535228975,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Gilbert,HdBoard,HdBoard
12.36308066783498,120,-1.6896062504715788,-1.9928594763755307,7,5,1.0529594334546617,2004,0.6361546127073983,-1.3528794995691211,-0.359662323183478,1.4909302634905088,0.7749083406782068,1.0963184375529234,-0.8700861079650745,0,0.2451103830600712,0.0,0.0,2,0,2,1,7,1,0.3660747501607877,2.0,-0.2453265737041217,0.9894356635281912,0.3339268571251941,-0.4079206211052367,0,-0.2940036598327685,0,0,10,2006,-1.1114080681573923,-1.0742144833052198,2,0.5619580002499919,2.0,0.208248822797129,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Blmngtn,VinylSd,VinylSd
11.707677772181546,20,-1.6896062504715788,0.4353979322214011,5,6,-0.4710572112632166,1996,1.217535773297404,1.220819892886305,-0.359662323183478,-1.1620426552556895,0.8182985651807252,0.7406999650197279,-0.8700861079650745,0,-0.094891433170266,1.0,0.0,1,1,3,1,5,1,0.1308116905448504,2.0,0.2637077211442203,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,3.4012866316629062,0,0,5,2010,0.5425675201468966,0.581167563008341,14,0.3838945651257263,2.5,-0.2287506234954083,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Sawyer,Wd Sdng,Wd Sdng
12.04355959836804,20,0.5769983035863067,0.1904521759184907,5,5,0.0921663313499122,1975,-0.8171343254785851,1.0807716837520176,2.779600121910013,-0.7165556794867535,0.8110668610969721,0.7338479851923404,-0.8700861079650745,0,-0.1014136958452659,1.0,0.0,1,0,2,1,6,1,0.222003177598618,2.0,-0.2547531347198317,1.1496264963309837,0.6254952481029081,-0.4079206211052367,0,-0.2940036598327685,0,0,4,2006,-0.1521022269409047,0.2740631395953488,31,0.3764995166589714,2.0,0.751103428008486,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Mitchel,HdBoard,HdBoard
11.58989576532275,30,0.1648883846666911,0.8382808267420033,5,6,-1.0342807538763454,1969,-0.8171343254785851,0.2906208233576199,-0.359662323183478,0.5022593547032308,-0.1362863738746794,-0.3236521395119515,-0.8700861079650745,0,-1.0951305374439186,1.0,0.0,1,0,3,1,6,1,-4.092378380520979,0.0,-2.224904387003229,0.991632449820599,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,7,2008,1.0387601966381832,2.4011122152159285,39,-0.6980719163783105,2.0,0.0988684065748495,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Edwards,WdShing,Wd Shng
12.128116509451258,50,0.2531976530066087,1.736192216834413,6,7,-1.7631582796109828,1950,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,1.213545861947467,0.2662784867875745,0.1695165326618966,1.0716491823563594,0,0.4664530080265848,0.0,0.0,2,0,4,1,8,1,0.1207480030481637,2.0,-0.3584453058926422,0.7677462089344967,0.6006195093871692,-0.4079206211052367,0,3.4013220481627298,0,0,7,2008,1.7665094554920704,0.581167563008341,58,0.4487765027541796,2.0,0.6418250074056224,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Edwards,Wd Sdng,Wd Sdng
12.498745990829317,60,-1.6896062504715788,0.7566806174938159,7,5,0.6885206705873428,2000,-0.8171343254785851,0.8218958087309245,-0.359662323183478,-0.209208472076134,0.1023598608891716,0.1777083820500498,1.2242310324414207,0,1.443524400660421,1.0,0.0,2,1,4,1,9,1,0.3091525247364271,2.0,0.5559311126312315,-0.9490260588204548,0.6491405566030131,-0.4079206211052367,0,-0.2940036598327685,0,0,7,2006,-0.7475334387304488,-0.1927890914609473,6,1.0834658159881825,3.5,-0.7488457679990124,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NoRidge,HdBoard,HdBoard
11.759793355371237,70,0.2531976530066087,-0.5440066327589488,6,4,-1.862550669483888,1950,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,0.6750268484012661,-0.5942942991790403,-0.8624080194700712,1.161242356326471,0,0.4166809749134684,1.0,0.0,1,1,4,1,6,0,-0.053149339615059,1.0,-1.2068357973065456,-0.9490260588204548,0.8820667209231687,2.4530343673733186,0,-0.2940036598327685,0,0,5,2010,1.9319070143224992,0.8755725423898099,60,-0.0404787636707296,2.5,0.4117285474324461,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SWISU,Wd Sdng,Wd Sdng
12.691583538230216,60,0.5769983035863067,0.4104437961343537,9,5,1.119221026703265,2007,1.274555193507062,-1.3528794995691211,-0.359662323183478,1.1566320104062178,0.1674451976429492,0.0892135894726616,1.2591865425746316,0,1.7172478410761476,0.0,0.0,2,1,4,1,11,1,0.3764691854435408,3.0,0.8670076261496628,0.991632449820599,0.6374640091135189,-0.4079206211052367,0,-0.2940036598327685,0,0,6,2008,-1.1114080681573923,-1.0742144833052198,1,1.334014007813033,2.5,0.3157255144508784,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,StoneBr,VinylSd,VinylSd
12.273735966890268,20,0.3709433441264989,0.2216898026280366,7,5,1.0860902300789632,2004,1.2041880598478547,-1.1773774144000666,-0.359662323183478,1.663878710102603,1.1196195686704362,1.051157592245643,-0.8700861079650745,0,0.2017695871901697,0.0,0.0,2,0,3,1,7,0,0.3712702381948012,2.0,0.2825608431756404,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,3,2010,-1.012169532859135,-0.6902261307025768,6,0.7042620838239292,2.0,-1.7028482572875323,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NridgHt,VinylSd,VinylSd
12.665397584983758,50,0.6358711491462518,0.5996646006081079,8,8,0.3903435009686276,2009,-0.8171343254785851,1.2960896637875727,-0.359662323183478,-1.371255509129076,1.0689976400841648,0.9694738671599226,1.1153186464545044,0,1.2134467881969704,1.0,0.0,1,1,1,1,5,1,0.2628905342480797,2.0,0.6596232838040419,1.2616330318967113,0.6491405566030131,-0.4079206211052367,0,-0.2940036598327685,0,0,9,2009,-0.3505792975374194,0.1716982100683227,0,1.3360917900784617,2.5,1.1612909421256177,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SawyerW,Wd Sdng,Wd Sdng
11.820123358887448,90,-1.6896062504715788,-0.4956940747599586,5,5,0.2578203144714208,1979,-0.8171343254785851,0.9928499970569736,-0.359662323183478,-2.06340698001269,-0.2640464793543169,-0.497743351263864,-0.8700861079650745,0,-1.256291660887328,1.0,0.0,1,0,2,1,4,2,0.2424192981144893,2.0,0.6030639177097816,0.5864758560848593,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,12,2006,-0.3174997857713336,0.193720889263052,27,-0.8628577867879836,2.0,-0.7243929238483751,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NAmes,MetalSd,MetalSd
11.867805799560465,90,0.488689035246389,0.7200067226970959,5,5,-0.2060108382688029,1965,1.1133151451968446,0.1759528079707003,-0.359662323183478,1.6422884545078336,1.6282494225610684,1.4268724262207113,-0.8700861079650745,0,0.563796585577929,0.0,0.0,2,0,6,2,10,0,0.2834169232200223,2.0,0.4899451855212612,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,11,2008,0.2117724024860388,0.0465437894708466,43,1.1546360400966649,2.0,-1.7028482572875323,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NAmes,HdBoard,HdBoard
