MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,Decade,HasPool,Has2ndFlr,HasGarage,HasBsmt,HasFireplace,IsNormalCondition,ExterQual_Score,ExterCond_Score,BsmtQual_Score,BsmtCond_Score,HeatingQC_Score,KitchenQual_Score,FireplaceQu_Score,GarageQual_Score,GarageCond_Score,Qual_x_TotalSF,Kitchen_x_TotalSF,Cond_x_Age,TotalSF_to_Neighborhood_Ratio,OverallQual_to_Neighborhood_Ratio,Age_vs_Neighborhood_Avg,TotalSF_to_MSSubClass_Ratio,LotArea_to_MSZoning_Ratio,TotalSF_to_OverallQual_Ratio,TotalSF_to_Decade_Ratio,KMeansCluster,TotalSF_squared,OverallQual_squared,GrLivArea_squared,GarageArea_squared,Age_squared,LotArea_squared,TotalBath_squared,LotArea_to_TotalSF_Ratio,GarageArea_to_TotalSF_Ratio,Porch_to_TotalSF_Ratio,Living_to_Total_Ratio,Bsmt_to_Total_Ratio,Rooms_per_SF,Bedrooms_per_SF,Bath_per_SF,YearsSince2006,MarketCycle,Quarter,PeakSeason,EndOfYear,AvgQuality,MaxQuality,MinQuality,QualityRange,ExcellentFeatures,PoorFeatures,Cluster_Size_k6,Cluster_Size_k8,Cluster_Quality_k6,Cluster_Quality_k8,Cluster_Efficiency_k4,Cluster_Efficiency_k6,Cluster_Age_Quality_k4,Cluster_Age_Quality_k6,Cluster_Luxury_k3,Cluster_Luxury_k5,Cluster_Comprehensive_k8,Cluster_Comprehensive_k10,Qual_x_LotArea,Qual_x_GarageArea,Qual_x_Bath,Qual_x_GrLivArea,Qual_x_BsmtSF,Age_x_Quality,Age_x_Size,Living_x_Bath,Rooms_x_Qual,Rooms_x_KitchenQual,GarageArea_x_Qual,GarageCars_x_Qual,BsmtSF_x_Qual,BsmtSF_x_OverallQual,YearBuilt_x_Qual,YearRemod_x_Qual,Bath_x_Qual,Bath_x_KitchenQual,AvgQual_x_Size,AvgQual_x_Age,Qual_Age_Interaction,RemodAge_FromBuild,Is_Remodeled,OverallQual_Squared,logSP
50,RL,0.04714269354680099,1.1693764062565069,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,-0.53731880451182,1955,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,PConc,No,Unf,-1.3528794921740803,Unf,-0.35966232318349056,0.6916644436040218,-0.5701886188998634,GasA,Y,SBrkr,-0.7470684812001335,1.0755658434205788,0,-0.0927202455591357,0,0,1,1,3,1,8,Typ,0,Attchd,0.12074799936370914,Unf,1,-0.8109202346467239,Y,0.9364416722712857,-1.0703598832348913,-0.40792062110509075,0,3.4013378776133503,0,<None>,<None>,<None>,0,4,2008,WD,Normal,0.5425675201468966,0.5811675569839768,53,-0.377542072798935,1.5,1.151167395596136,1950,0,1,1,1,0,1,3,4,3,3,3,3,0,3,3,-0.4372500361741216,-0.3984339933052949,0.7691957986993323,-0.033948003350118404,0.025254111309006403,-0.10862730163283617,-0.01622498511851428,1.0906016194202588,-0.07702671420831368,0.018017825907500517,Cluster_0,-0.5216328032805606,25,-0.6891660434559553,-0.8110954348086028,0.18889148665713823,1.1826121997855896,2.25,0.07437705487090954,0.056484008445749634,0.10653059207270003,-0.061077439057412856,0.06645704521569844,0.015200175409919517,-0.001580882083867069,0.06128517178583894,2,2,2,1,0,3.363636363636364,7,0,7,3,1,5,3,2,5,0,0,0,1,1,1,5,0,-0.5237733607306296,-0.847732403909712,7.5,-0.2075386648538136,-0.6933088406644373,0.39271034210898015,-0.18846583205367887,-0.2545524531113322,40,24,-0.7777163394893882,5,-0.70259584263429,-0.6933088406644373,-0.8005004993022579,-0.8331029177605289,7.5,4.5,-0.442214089067329,0.532119794014816,0.39271034210898015,-0.5562047149888604,0,25,11.81673429934846
20,RL,1.1068539136258124,1.0969755061097144,Pave,<None>,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,-0.0403568551472945,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,-0.8171343255986645,PConc,Gd,ALQ,0.3916693648394558,Rec,2.781555159361872,1.0437808457749376,2.8070171882128183,GasA,Y,SBrkr,2.216349842428917,-0.8700861080477102,0,1.3353904761965587,1,0,2,0,4,1,8,Typ,1,Attchd,0.19656047503613286,Unf,2,0.7020428083747371,Y,0.806545569194294,1.424367332737846,-0.40792062110509075,0,3.4013355198334523,0,<None>,<None>,<None>,0,10,2007,WD,Normal,0.013295331889524165,0.37627145144799756,37,2.119809287562818,3.0,1.5428707835290663,1970,0,0,1,1,1,1,4,4,3,4,5,4,3,3,3,2.480565587710222,2.215389853060511,0.026145392266560437,-1.1696278795276307,3.0350164814943588,-0.8103490817864699,3.343621809451596,1.0108196993367975,0.3418090184818634,-2.0319599466632607,Cluster_3,2.125309248945615,64,0.5444824578712664,0.5372241238231074,-0.3005738456621608,1.1053979468524584,9.0,0.048535085191570265,0.04472939483259784,0.06519245085077086,-0.05207054463655582,0.05313054476011306,-0.02358535193387308,-0.022986248348662443,0.046937703162923866,1,1,4,0,0,4.2727272727272725,8,3,5,7,0,2,5,4,6,0,0,0,2,0,0,3,8,1.6089411687194077,1.06215733348852,24.0,1.5706995583744596,2.8908972877558594,0.5778675147683137,1.879123376379283,1.4779876037524722,64,32,0.6829513643006546,16,1.3597182737613864,2.8908972877558594,1.318226537053932,1.3012588855423155,24.0,12.0,2.4088713624287688,0.3342922389396466,0.5778675147683137,-0.5562047149888604,0,64,12.498745990829317
20,RL,2.078255865364906,0.5790989689813542,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,-0.6035803977604234,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0729704798508957,CBlock,No,BLQ,1.0494768209139222,Unf,-0.35966232318349056,0.058604422393829486,1.090692752335424,GasA,Y,SBrkr,0.9885127288086047,-0.8700861080477102,0,0.1417281687665417,1,0,1,0,2,1,6,Typ,1,Attchd,0.11069803438653945,RFn,2,0.15530226946355488,Y,-0.9490260586845499,-1.0703598832348913,-0.40792062110509075,162,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2009,WD,Normal,0.6418060554451539,0.612211952141261,56,0.6552855550938936,2.0,0.2026807045749812,1950,0,0,1,1,1,0,3,3,3,3,5,3,3,3,3,0.4637283676919632,0.4441589710653832,0.03611922322538959,-0.4413213728731833,0.7357615712713593,0.5229223005054342,0.9993449782894908,0.4401474505870728,-1.9672136963838784,-0.9675595961015985,Cluster_0,-0.34712223072555765,36,-0.6811789776986321,-0.05847169465348913,0.3000409058713124,0.5617301684284529,4.0,0.053874390909718094,0.049134946919308586,0.053839356158754584,-0.05741564164592295,0.05753906745209907,-0.010424493864624343,-0.02246307417720684,0.04938131810116223,3,3,1,0,0,3.5454545454545454,6,3,3,3,0,4,1,3,3,0,0,3,4,0,4,1,4,0.059922789904576924,-0.005133990351668495,12.0,0.002079146460422384,0.6058871417374716,0.8167799956190666,1.0025231213455168,-0.07794996807999904,36,18,0.1551088295977108,12,0.31163286985437605,0.6058871417374716,-0.11266647563641376,-0.14019314602829389,12.0,6.0,0.5497719254004835,0.7308384642029363,0.8167799956190666,-0.5562047149888604,0,36,11.91505836075372
50,RL,0.07657911632677353,-0.22066272637289855,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,-0.7361035842576301,2006,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,CBlock,Mn,Unf,-1.3528794921740803,Unf,-0.35966232318349056,0.44059745799644706,-0.9173104149200105,GasA,Y,SBrkr,-1.5778185296051601,0.9220403308642025,0,-1.316123132205294,0,0,1,0,3,1,6,Typ,1,Detchd,0.36607475378556764,Unf,2,0.4899451855212612,Y,-0.9490260586845499,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,MnPrv,Shed,2000,7,2007,WD,Normal,0.7079650789773255,-0.9191463733376203,1,-1.3465621442773044,1.0,-1.702848244061526,1940,0,1,1,1,1,0,3,4,3,3,5,3,1,3,3,-1.1873811515036499,-1.1889720003369668,0.9437378404788425,0.554195922244611,-0.4138658838401398,0.6632666565361609,0.0693774382868283,-0.4411471677836788,0.4435213920102232,0.38696719432219595,Cluster_2,0.4947242543916643,25,0.508969293389387,0.2915639040778857,0.3775395834885347,-0.24808304719684388,1.0,-0.01154424518689206,-0.032597044145415824,0.200021711363775,0.0005292829479740893,-0.005690209997958583,-0.1847512485634913,-0.17344248049114191,0.008824364089414507,1,1,3,1,0,3.636363636363636,7,1,6,4,1,5,4,0,7,0,0,1,3,0,4,5,7,-0.7878020521891486,-0.08774167795539825,5.0,-1.1833866238502355,-0.8822828017410785,0.5420306426407007,-1.408547133959884,-0.7465065820623523,30,18,0.4781848637693402,10,-0.9145681715143594,-0.8822828017410785,-0.8111206849481535,-0.7421651968178012,5.0,3.0,-1.4434419229562683,0.8520301195643013,0.5420306426407007,1.772223103057897,1,25,11.719134432217524
60,RL,0.3709433441264989,0.4161858683047048,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,0.22468951784711907,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.077925536379334,CBlock,No,LwQ,0.16523941095468825,Rec,2.7814234680752703,-0.7271877633312371,-0.32431068005225916,GasA,Y,SBrkr,-0.5833107829591131,1.1512397303827342,0,0.482877886809102,0,0,2,1,3,1,7,Typ,1,Attchd,0.23731010208740586,RFn,2,-0.15106096354702134,Y,1.153393988818609,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,-0.1851817387069905,0.2740631316740513,31,0.15355627056409024,2.5,0.6024909139361504,1970,0,1,1,1,1,1,3,3,3,3,4,3,3,3,3,-0.002345876434232543,0.03484230122953958,-0.30797794485421615,-0.14998922181165114,1.1926457727866402,-0.8805212598018333,-0.03913751897790367,0.2606259259598852,-0.6752494811195349,-0.4646525613385953,Cluster_1,-0.594000617881314,36,-0.5330551697340021,-0.33861054173137345,-0.4392556898192955,0.39383776151252986,6.25,0.05883480199424861,0.05230704065098377,0.0660391349687738,-0.05221785017743097,0.055021471994401105,-0.014270240531630816,-0.01881859364421095,0.058881811444151035,3,3,3,1,0,3.5454545454545454,6,3,3,3,0,1,7,4,3,0,0,3,2,0,0,4,1,0.022789677505008203,-0.21991397812136587,15.0,0.3286210498983116,-0.3185104845290987,-0.0791418075712568,0.3317773676070298,0.30813363381704767,42,21,-0.14066500450307667,12,-0.5524487763442407,-0.3185104845290987,-0.05956554740693532,-0.08670036900315994,15.0,7.5,0.05867682231688821,-0.1379987709244963,-0.0791418075712568,-0.5562047149888604,0,36,12.058158312538197
20,RL,0.3709433441264989,-0.1379368042714732,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,-0.2722724315174064,2003,Hip,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,CBlock,No,GLQ,0.7625854844586292,Unf,-0.35966232318349056,-0.1373363676805113,0.015579411884134893,GasA,Y,SBrkr,-0.10153200131938026,-0.8700861080477102,0,-0.8885177735146386,0,1,1,0,3,1,6,Typ,0,Attchd,0.16108513428717136,RFn,1,-0.9805983329295046,Y,1.0813478786015531,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,2,2006,WD,Normal,0.21177240248603882,0.4624181404378084,3,-0.4961757967531967,1.5,0.3618818075398234,1960,0,0,1,1,0,1,3,3,3,3,3,3,0,3,3,-0.6059051891884135,-0.49521678497489036,0.6345490807551387,-0.0038389329935310437,1.1926457727866402,-0.038455123617472796,-0.8438099732271506,-0.3499876256710116,0.9978252353988207,0.44576580167239965,Cluster_2,-0.45857636998379064,36,-0.14635257615645428,-0.903695176787754,-0.13741873488906112,-0.165993603719176,2.25,0.07921616022682279,0.058230396429489115,0.0720187265018322,-0.0862812153454787,0.08401651005708691,0.33891072490862884,0.3154215353618928,0.06690671921035403,0,0,1,0,0,3.4545454545454546,8,0,8,2,1,5,3,0,7,0,0,1,3,1,1,5,0,-0.10351262352823166,-0.8014720988516234,9.0,-0.9840523178478326,-0.09646608026404518,0.3509006579600984,-0.2163121965059821,-0.7534670529521977,36,18,-0.9415295399144398,6,-0.3448925376491726,-0.09646608026404518,-0.09142610434462238,-0.033207591978025995,9.0,4.5,-0.5648313328183752,0.24072515207976938,0.3509006579600984,1.0777797187281624,1,36,11.9479558477909
20,RL,-1.6896062504715788,0.7512441852052077,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,-0.5704496011361216,1954,Gable,CompShg,Wd Sdng,Plywood,None,-0.8171343255986645,PConc,Mn,BLQ,1.0761785406431925,Unf,-0.35966232318349056,-0.3350964292909209,0.796603452929466,GasA,Y,SBrkr,0.7200992018029764,-0.8700861080477102,0,-0.11449760636714161,1,0,1,0,3,1,6,Typ,1,Attchd,0.11572130181712374,Unf,1,-0.5564030872225529,Y,1.3724217897279918,1.148057890381675,-0.40792062110509075,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2008,WD,Normal,0.5756470319129824,0.5917175553197483,54,0.36167853635188935,2.0,1.8540624200234042,1950,0,0,1,1,1,0,3,3,4,3,3,3,4,3,3,0.13499030882812238,0.20463090113314356,0.2655173352784601,-0.19680410256697434,-0.033129049244073984,0.7334388345515243,0.529365478303434,0.6298422728292806,-0.47412879650482503,-0.6873846271129217,Cluster_0,-0.5287666553187093,25,-0.6860291044442466,-0.6500309899831643,0.22526148010030836,0.7407667449341404,4.0,0.056542085588602825,0.047260669057738444,0.09164754062076744,-0.06006477580143454,0.05990217317845828,0.0005135628044760933,-0.0004887350032209268,0.05196235609346267,2,2,2,1,0,3.5454545454545454,5,3,2,4,0,4,1,3,3,0,0,3,4,0,4,1,0,-0.6031947961343851,-0.6990385662229985,10.0,-0.22490938820978004,0.05077613107483783,0.4225744022153243,0.6419996673333652,-0.2921330579222268,30,18,-0.5319965388518109,5,0.8106510607595397,0.05077613107483783,-0.8022705302432405,-0.8348860103280334,10.0,6.0,0.2623879245437293,0.6613314853927417,0.4225744022153243,-0.5562047149888604,0,25,12.013706813470414
90,RL,0.19432480744666367,-0.49116954810426633,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,0.2578203144714208,1979,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,Slab,<None>,<None>,-1.3528794921740803,<None>,-0.35966232318349056,-2.063406981601136,-2.537212129680697,GasA,Y,SBrkr,1.051157592663002,-0.8700861080477102,0,0.2017695913309739,0,0,2,0,4,2,8,Typ,0,Attchd,0.24241929800262216,Unf,2,-0.3395921838612221,Y,-0.9490260586845499,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Alloca,-0.2182612504730763,0.25503440542016764,30,-1.4553781202400242,2.0,-1.702848244061526,1970,0,0,1,0,0,1,3,3,0,0,3,3,0,3,3,-1.271617022170451,-1.2777453573630344,-0.33291252225128903,-2.612222550416907,-1.288569025289587,0.873783190582251,-0.2079768239882353,-0.7392312190820253,0.5019762701711035,0.8178348557992176,Cluster_1,0.6802061621581533,25,-0.6668422992694389,-0.4918488854320965,-0.4599899851467103,-0.5138085365244002,4.0,0.0019111327892052065,-3.722467553214625e-05,0.16419762517034506,-0.0656687096786962,0.03735526685462371,-0.0003421653512595469,-0.001287599010698272,-0.006100340015280965,3,3,2,1,0,2.5454545454545454,5,0,5,2,3,0,0,4,3,0,0,3,2,1,1,1,4,-0.8391830244911543,-0.5723734452306128,10.0,0.02736130915411114,-1.7641612867654046,-0.2941630403369344,-0.685220131905885,-0.02776041397810026,40,24,-0.3226796716420228,10,-1.9037723729546838,-1.7641612867654046,-0.758019756718675,-0.7903086961404218,10.0,6.0,-1.1143652318534079,-0.46682024760349394,-0.2941630403369344,-0.5562047149888604,0,25,11.685693195625964
60,RL,0.4003797669064714,-0.4806554780892908,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,-0.2722724315174064,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.3627160897100994,CBlock,No,BLQ,0.4634748929198235,Unf,-0.35966232318349056,-0.176632567536222,-0.6569690679049002,GasA,Y,SBrkr,-0.3654750296729925,1.162892708637732,0,0.6824303508409673,1,0,1,1,4,1,8,Typ,1,Attchd,0.16108513428717136,RFn,2,0.05161009829074448,Y,-0.9490260586845499,0.752491103340874,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2008,WD,Normal,0.27793142601821036,0.48835020089423514,45,0.12128800735722474,2.5,-0.6326513476520872,1960,0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,-0.032321018103507786,0.0085174713970563,0.04110613870480417,-0.1757648100590759,0.7357615712713593,-0.24897165766356288,-0.041331212617541815,-0.7276452762002956,-0.5921579761238267,-0.5348798886330992,Cluster_0,-0.5993958770423551,36,-0.3714067093571895,-0.15760230889988544,-0.07759519427225792,-0.5035575529770486,6.25,0.05846639489923794,0.05435646460403197,0.032888420311820765,-0.049251733344468654,0.052797737971436075,-0.014022253912648884,-0.014058629503906338,0.0594996928462201,2,2,4,0,0,3.4545454545454546,6,3,3,2,0,1,7,4,3,0,0,3,2,0,0,1,4,-0.18162918372781436,-0.07782875544295069,15.0,0.5196288039558918,-0.5358305397672362,0.4225744022153243,0.3464314795307743,0.5166448740975941,48,24,0.055000762671290435,12,-0.7555889248543073,-0.5358305397672362,-0.09142610434462238,-0.11879603521824031,15.0,7.5,0.024048453472411562,0.3084499006640615,0.4225744022153243,-0.5562047149888604,0,36,11.849404844423074
30,RM,-0.21778511147295185,-0.058360350625210985,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,-1.1668039403735522,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,BrkTil,No,ALQ,0.2816366931618022,Unf,-0.35966232318349056,0.4295461355008805,-0.24476193513097547,GasA,N,SBrkr,-0.47084347810328847,-0.8700861080477102,0,-1.231434082380096,0,0,1,0,2,1,6,Typ,0,Detchd,0.025826726229711054,Unf,1,-0.6836616609346384,Y,-0.9490260586845499,0.4856957997980334,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Abnorml,1.1049192201703548,0.7370188159754532,56,-0.8376091022268565,1.0,-0.9126127337564673,1930,0,0,1,1,0,1,3,3,3,3,5,3,0,3,3,-0.6637131099096264,-0.7737621038882438,1.0135546571906464,0.016783095820210817,-0.9803186844496249,-1.02086561583256,-0.030804263346075125,0.8814464612101182,-0.036180535589562274,0.35426134640499246,Cluster_2,-0.18153686723712817,16,0.35899222229456856,-0.7338879371743904,0.8996359379624537,-0.0866644330589662,1.0,0.15772248369845454,0.12012458741120494,-0.12136519247263443,-0.17712532426884756,0.1673597132904505,-0.23471021866272798,-0.16205085621697218,0.09841866706616512,0,0,2,1,0,3.272727272727273,6,0,6,3,1,5,3,2,5,0,0,0,1,1,1,7,7,-1.4285729884234852,-0.9534702440424861,4.0,-0.9193835492028154,-0.7657488590771497,0.48230252242801247,-0.9996618661412663,-0.7111101385197394,24,18,-0.6548564391705995,4,-0.5038717843092247,-0.7657488590771497,-1.5194870675293959,-1.5374244819247926,4.0,3.0,-0.8484149019430113,1.030253142154544,0.48230252242801247,0.015689836812097624,1,16,11.575909653758895
90,RL,0.19432480744666367,-0.49116954810426633,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,0.2578203144714208,1979,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,Slab,<None>,<None>,-1.3528794921740803,<None>,-0.35966232318349056,-2.063406981601136,-2.537212129680697,GasA,Y,SBrkr,0.04970358030439018,1.2227663113470189,0,1.367639296254374,0,0,2,0,6,2,12,Typ,0,Detchd,0.24241929800262216,Unf,2,0.2637077211442203,Y,1.0127402617994714,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Alloca,-0.2182612504730763,0.25503440542016764,30,-0.33343136628940506,2.0,0.157406317932513,1970,0,1,1,0,0,0,3,3,0,0,3,3,0,3,3,-0.40310336115067674,-0.36244795850665334,-0.33291252225128903,-0.6874666136880723,-1.288569025289587,0.873783190582251,-0.08586665779030829,-0.7392312190820253,-0.10072255438060884,-0.0764729561688994,Cluster_1,-0.5407114431664125,25,0.6050776713036791,0.049885144869888216,-0.4599899851467103,-0.5138085365244002,4.0,0.069597525279423,0.0693706885337727,0.05730847284671739,-0.02672415897522471,0.03735526685462371,-0.011768544835832116,-0.011954682061337762,0.06713668493210921,3,3,2,1,0,2.5454545454545454,5,0,5,2,3,1,7,4,3,0,0,3,2,1,1,1,4,-0.8391830244911543,-0.21991397812136587,10.0,0.9573178953480408,-1.7641612867654046,-0.2941630403369344,0.021706524534789023,0.9468081110801484,60,36,0.25976726320260485,10,-1.9037723729546838,-1.7641612867654046,-0.758019756718675,-0.7903086961404218,10.0,6.0,-0.32593762267547277,-0.46682024760349394,-0.2941630403369344,-0.5562047149888604,0,25,11.870278179170796
20,RL,1.254036027525675,0.6969938708079356,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,1.2517442132004717,2010,Hip,CompShg,VinylSd,VinylSd,Stone,1.4509309520384357,PConc,Gd,GLQ,1.6252836849310752,Unf,-0.35966232318349056,-0.9192449549485541,3.079411375367517,GasA,Y,SBrkr,2.4195161919158203,-0.8700861080477102,0,1.5363688426462,1,0,2,1,2,1,11,Typ,2,Attchd,0.39729958270829613,Fin,3,1.6399856294378858,Y,-0.9490260586845499,0.8891135126454531,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2010,New,Partial,-1.1775670916895637,-1.572970412647867,0,2.352825447768814,3.5,-0.4622233481029451,2000,0,0,1,1,1,1,5,3,5,3,5,5,4,3,3,3.133445553270801,3.1086738831124485,-1.0560152667664027,0.1510376217129475,0.552255000134695,-0.038455123617472796,3.716612955683407,0.5700613275790037,0.20604451474539048,1.2506538239875493,Cluster_3,2.7593241923412886,81,0.9456917771586687,1.84503585600393,-0.7655659113654949,0.6841639351478116,12.25,0.047962909451274925,0.0466206727997898,0.04589711675000833,-0.051599197504519426,0.0527823687901363,-0.01702983052506522,-0.035399156904663526,0.047753040044143685,4,0,1,1,0,4.545454545454546,9,3,6,7,0,2,5,5,4,0,0,2,5,0,0,3,8,2.187677100906809,2.3904889501564943,31.5,2.0722934425268607,3.7397053295917733,-1.1363295353358382,0.2812144029590757,2.0510576146194675,99,55,1.5884743333169118,27,3.8126110331860796,3.7397053295917733,2.1398748998580617,2.132180021999396,31.5,17.5,2.860884384821394,-1.1708011868349522,-1.1363295353358382,-0.5153551041459348,1,81,13.323928581764989
20,RL,0.22376123022663622,-0.4981177882259881,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,-0.3385340247660098,1994,Gable,CompShg,HdBoard,Plywood,None,-0.8171343255986645,CBlock,No,BLQ,0.5489635239389796,Unf,-0.35966232318349056,-0.017384919975841313,-0.3387740882197653,GasA,Y,SBrkr,0.3630560022257928,-0.8700861080477102,0,-0.4527489495896157,0,0,1,0,3,1,6,Typ,1,Attchd,0.15098024992636516,Unf,1,-0.8674796007409842,Y,-0.9490260586845499,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,0.27793142601821036,0.48835020089423514,12,-0.46551759062339426,1.0,-1.702848244061526,1960,0,0,1,1,1,0,3,3,3,3,3,3,3,3,3,-0.5053530355337459,-0.47020545870169544,0.48992853185211604,-0.010735169005117645,-0.033129049244073984,0.10188923241325394,-0.7947350960355563,-0.7468878081159743,-0.029767126357620036,0.3970749512718603,Cluster_2,-0.4765126919081176,25,-0.5526508409386677,-0.8432754869857547,-0.07759519427225792,-0.5205794869259845,1.0,0.07637302768874349,0.058847264801953084,-0.047104649563908495,-0.07197512593405456,0.07523446649276695,0.030638974840457217,0.02763480776519657,0.0559469177602733,0,0,2,1,0,3.5454545454545454,7,3,4,2,0,5,3,0,7,0,0,1,3,0,4,5,7,-0.8405027965063547,-0.880775478951204,5.0,-0.4947157508679043,-0.5673261999466764,0.15379786125822728,-0.20817842227660796,-0.3856526632359704,30,18,-0.832320739631072,5,-0.5612809567142436,-0.5673261999466764,-0.7898803136563621,-0.7635623076278548,5.0,3.0,-0.547275732278652,0.3485500807468659,0.15379786125822728,0.7918324428276834,1,25,11.81303746480054
20,RL,-1.6896062504715788,-0.4038242144975586,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,-0.007226058522992806,1971,Gable,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,CBlock,No,ALQ,0.34546722413825287,Unf,-0.35966232318349056,0.17575019315574128,-0.46894476172732047,GasA,Y,SBrkr,-0.7986375626745564,-0.8700861080477102,0,-1.5332402235628073,0,0,1,0,2,1,4,Typ,0,Detchd,0.24241929800262216,Unf,1,0.9989794803696033,Y,-0.9490260586845499,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,-0.019784179876561614,0.21491320844000286,36,-1.1400643316263979,1.0,-1.702848244061526,1970,0,0,1,1,0,1,3,3,3,3,3,3,0,3,3,-0.8510207500666266,-1.020508648468108,-0.0037761006099270205,0.45150472152912013,-1.5634933389516403,-0.8805212598018333,-1.8744883710496918,-0.6429813325288924,0.05180282410966025,0.5664970954416162,Cluster_2,0.18234942672965562,16,0.9390158833454413,0.912179196065814,-0.325387018758903,-0.4284591511747702,1.0,-0.08928038358618527,-0.16644427158768876,0.4210472828361433,0.11212585595932235,-0.09863226982081819,-0.10218380065940764,-0.09636173717595911,-0.033321238327264684,1,1,2,1,0,3.090909090909091,6,0,6,2,1,5,4,4,6,0,0,0,2,1,1,5,7,-1.4810678397026038,-0.16704505805497882,4.0,-1.1119722115971795,-0.8633854056334145,-0.32999991246454735,-0.6302127539887292,-0.8372523500481199,16,12,0.9696244650444948,4,-0.6407705800442697,-0.8633854056334145,-1.4699262011818828,-1.5074685267907175,4.0,3.0,-1.0644612360707686,-0.12463204423022801,-0.32999991246454735,-0.5562047149888604,0,16,11.60824473564232
